GSenergy_pa_composition_average,BulkModulus_difference,NUnfilled_composition_average,Density_min_value,valence_composition_average,HHIr_composition_average,IsAlkalineEarth_composition_average,Density_arithmetic_average,BCCvolume_padiff_composition_average,HHIp_composition_average,ElectronAffinity_composition_average,NfUnfilled_composition_average,IsRareEarth_composition_average,IsHexagonal_composition_average,ThermalConductivity_composition_average,ElectricalConductivity_composition_average,IonicRadii_composition_average,Polarizability_min_value,NValance_composition_average,ElasticModulus_composition_average,AtomicRadii_composition_average,BCCmagmom_composition_average,BCCfermi_composition_average,NfUnfilled_max_value,BCCenergy_pa_composition_average
-4.428373552,176,1.693430657,1.429,2.467153285,1693.430657,0.145985401,6597.4858,-1.168613139,2035.036496,83.95474453,0.145985401,0.072992701,0.138686131,67.9376438,10.65766423,1.201313869,0.802,6.861313869,53.86861314,1.131350365,3.76423E-06,3.445008183,2,-3.063024373
-4.131626308,130.4,1.892686804,1.429,2.067567568,1178.45787,0.1709062,3690.6858,-0.926212242,1828.696343,91.88696343,0,0,0.067567568,102.2400232,15.41534181,1.212957075,0.802,6.306041335,36.23926868,1.185325914,0,3.159057271,0,-2.912497117
-4.20607197,130.4,1.933333333,1.429,2.066666667,1141.333333,0.133333333,3690.6858,-0.939333333,1752.666667,99.17333333,0,0,0.066666667,111.8866133,16.87,1.195866667,0.802,6.6,39.14666667,1.145133333,0,3.244278394,0,-2.962485182
-4.079370964,130.4,1.961538462,1.429,2.076923077,1146.153846,0.153846154,4580.0715,-0.991442308,1900,91.12307692,0.307692308,0.076923077,0.038461538,110.5132154,16.74615385,1.194615385,0.802,6.5,34.88461538,1.151807692,3.09654E-05,3.435533718,8,-2.821712115
-4.0394984,130.4,1.447513812,1.429,2.078926598,1226.124704,0.157853197,5374.35725,-0.924565904,1865.43015,98.02975533,0.157853197,0.078926598,0.078926598,99.12261705,14.90923441,1.212943962,0.802,7.183898974,37.17442778,1.176014207,0,3.15675999,2,-2.810112662
-5.122424964,99,3.471428571,1.429,2.385714286,1380,0,1681.143,-0.986666667,1040,95.45428571,0,0,0.271428571,19.40708571,2.544285714,1.085,0.802,4.671428571,31.42857143,1.053742857,0,2.599821471,0,-3.778214872
-4.561286953,112,3.689285714,1.429,2.260714286,1383.214286,0.025,4941.4858,-0.920169643,3096.071429,106.3642857,0.571428571,0.260714286,0.260714286,61.21783571,9.274642857,1.245642857,0.802,6.003571429,30.43928571,1.139625,0.000163895,4.204299547,10,-3.208848724
-7.976700275,84,6.3,2330,4.7,2800,0,3713.333333,-1.144,3495,66.47,0,0,0,64.475,4.88508,0.484,5.53,4.7,132.675,1.32625,0,7.212353092,0,-7.867356952
-4.607643592,118,4.678571429,1.429,2.307142857,1385.714286,0,6030.2858,-0.962921429,3228.571429,111.8142857,3.174285714,0.285714286,0.264285714,60.98094286,9.095857143,1.227128571,0.802,6.421428571,31.58571429,1.121861429,0,3.408928313,13,-3.253887513
-4.540472786,112,3.842857143,1.429,2.257142857,1382.857143,0.028571429,4867.4858,-0.946767857,3077.142857,105.5857143,1.335714286,0.257142857,0.257142857,60.88937143,9.254285714,1.234928571,0.802,6.071428571,31,1.13785,0.000109264,3.92205902,11,-3.189258837
-4.12135547,130.4,2.566666667,1.429,2.116339869,1220.261438,0.130718954,4746.053625,-0.966802288,2052.679739,93.6454902,0.297385621,0.098039216,0.098039216,95.18329542,14.33143791,1.20451634,0.802,6.660784314,33.48039216,1.156386275,4.47278E-05,3.573245252,7,-2.852826164
-4.145072062,130.4,2.172678434,1.429,2.095932464,1215.272448,0.134305449,4025.4858,-0.907722563,1959.324635,100.3785879,0,0.095932464,0.095932464,97.62968703,14.75249424,1.222179586,0.802,6.326170376,35.15349194,1.164401381,7.72352E-05,3.637052948,0,-2.884273519
-5.420013996,170.4,2.714,3510,4.67,2656.6,0.2,6630.2,-1.25851,2882.6,30.628,0,0,0.038,56.7684,6.7986,0.74124,-5.816666667,9.686,100.678,1.49812,0.801108752,5.442957248,0,-5.242110755
-5.609296927,148,4.485,1.429,3.985,2265,0,3950.025,-1.0844125,3940,75.8285,0,0.25,0.25,35.9882575,4.225,0.92145,0.557,8.015,75,1.30935,0.527866975,5.873748825,0,-4.914539053
-4.533440992,112,3.553243751,1.429,2.252853634,1392.212108,0.036121948,4424.35725,-0.907079902,3068.270481,103.6054183,0,0.252853634,0.252853634,61.63213053,9.431440543,1.237451235,0.802,5.819390262,31.10099697,1.150495593,0.000203572,4.401657863,0,-3.193154346
-4.592062765,118,3.883428571,1.429,2.308,1385.714286,0,5740.85725,-0.931537143,3228.571429,111.8142857,2.397142857,0.285714286,0,61.19617143,8.9924,1.214194286,0.802,7.196571429,30.23714286,1.115084,0,3.32125092,13,-3.234451284
-4.207150368,170.4,1.934,1.429,2.067333333,1146.666667,0.133333333,5162.2858,-0.933,1746.266667,99.8618,0,0,0.066666667,110.46908,16.64926667,1.19864,0.802,6.599333333,39.14933333,1.146778667,4.30448E-05,3.236117877,0,-2.963657771
-5.602027031,198,2.8,2630,5,3420,0.2,7150.25,-1.49,3200,15.4,0,0,0.1,56.466,7.37,0.711,4.31,9.6,124.9,1.4908,0.63320457,5.74344815,0,-5.364312124
-4.526071097,112,3.472924188,1.429,2.259927798,1392.418773,0.028880866,5010.0858,-0.927490975,3105.054152,105.201083,1.155234657,0.259927798,0.115523466,61.63978989,9.288086643,1.225270758,0.802,6.548736462,30.61371841,1.137451264,9.30079E-05,3.792248811,8,-3.183095054
-6.702400459,287,4.51,2260,3.166666667,1695.333333,0,5400,-0.161483333,3037.666667,65.97333333,0,0,0.343333333,42.193,5.211333333,0.502933333,1.67,5.49,228.2333333,1.195403333,0.0377171,7.113608251,0,-5.35260951
-4.204681536,170.4,2.001544402,1.429,2.078764479,1171.814672,0.154440154,5162.2858,-0.937548263,1858.146718,95.08872587,0,0,0.077220077,96.72991737,14.56200772,1.218471042,0.802,6.307335907,35.83629344,1.1704139,9.97177E-05,3.161620757,0,-2.953451939
-4.628049971,118,4.230824373,1.429,2.305376344,1388.888889,0,5753.2858,-0.914985663,3238.351254,111.709319,1.489605735,0.286738351,0.268100358,61.84945018,9.200573477,1.250967742,0.802,6.249462366,30.24516129,1.129501075,0.000115427,3.992045807,13,-3.276013268
-4.031681215,123,1.81372549,1.429,2.41503268,1766.993464,0.173202614,4558.904833,-1.568120915,2112.091503,77.79934641,0,0,0.022875817,62.94375294,10.07679739,1.220065359,0.4,8.89869281,24.97973856,1.191437908,0,3.766569783,0,-2.766025022
-4.195371009,112,2.529801325,1.429,2.242825607,1303.532009,0.110375276,5807.4858,-1.084878587,2217.439294,91.34503311,0,0.110375276,0.110375276,66.33146181,10.45916115,1.240618102,0.802,7.456953642,27.66004415,1.165562914,8.88631E-05,3.99005952,0,-2.888504913
-4.602444684,118,4.636942675,1.429,2.304317056,1378.697806,0,5878.0858,-0.970888181,3203.467799,111.7488323,3.156404812,0.283085633,0.264685067,59.62094565,8.890162774,1.228973815,-5.816666667,6.406227884,31.19886766,1.118482661,0,3.405077902,13,-3.239934548
-4.257645121,22.4,2.712250712,1.429,2.132275132,1183.760684,0.172975173,3287.85725,-1.265740741,2171.754172,90.92702483,1.322751323,0.132275132,0.132275132,4.945849328,0.785510786,1.382397232,0.802,5.308099308,7.356532357,1.129196174,0,2.872424372,10,-2.644171437
-3.95262999,123,1.664473684,1.429,2.401315789,1757.236842,0.190789474,4558.904833,-1.585098684,2025.657895,74.81710526,0,0,0.006578947,66.36267632,10.62828947,1.218552632,0.4,8.901315789,24.43026316,1.197105263,0,3.765591964,0,-2.695457112
-4.047528848,130.4,1.381761978,1.429,2.077279753,1210.973725,0.154559505,5438.10725,-0.938060278,1836.939722,98.92843895,0.077279753,0.077279753,0.077279753,97.25314961,14.60587326,1.223802164,0.802,7.236476043,36.63060278,1.168485317,0,3.150650252,1,-2.795765197
-4.049592982,130.4,1.929356358,1.429,2.070643642,1178.178964,0.164835165,4025.4858,-0.940992936,1849.293564,92.5678179,0,0.070643642,0.070643642,107.107714,16.23155416,1.208791209,0.802,6.306122449,35.25117739,1.173901099,5.68752E-05,3.531083787,0,-2.815173051
-6.666166366,287,4.5,2260,3.166666667,1905,0,4217,-0.186666667,2515,68.495,0,0,0.333333333,41.93666667,5.143333333,0.471833333,1.67,5.5,230.0533333,1.171533333,0.0215224,7.245461715,0,-5.31757596
-4.146010591,130.4,2.135338346,1.429,2.090225564,1203.759398,0.135338346,4644.35725,-0.920338346,1898.496241,101.6037594,0,0.090225564,0.090225564,94.30616692,14.24210526,1.229924812,0.802,6.315789474,34.2406015,1.15875188,7.26406E-05,3.592654893,0,-2.864829029
-5.442209557,176.9,2.804,856,4.572,2986.8,0.14,5373.4,-1.31548,2841.2,38.5976,0,0,0.056,61.9148,7.7512,0.747,4.31,9.596,101.796,1.504872,0.820374086,5.373740107,0,-5.26216114
-5.476655587,166.9,2.9,856,4.7,3110,0.1,4491.75,-1.366666667,2750,40.036,0,0,0,64.17,7.92,0.745,4.31,9.5,101.54,1.5094,0.84426512,5.325011722,0,-5.302183166
-4.080497621,130.4,2,1.429,2.07751938,1213.178295,0.15503876,4644.35725,-0.902713178,1841.085271,98.79767442,0,0.07751938,0.07751938,97.29806667,14.69767442,1.228682171,0.802,6.310077519,34.72868217,1.177364341,6.24109E-05,3.513010409,0,-2.832857131
-5.820416463,161.7,3.00990099,4819,6,3404.950495,0,6311,-3.02310231,2474.257426,107.4430693,0,0,0.495049505,41.58366337,7.635693069,0.641584158,3.77,11.96039604,121.3960396,1.369217822,1.065780226,6.616515187,0,-5.603279115
-5.779291314,161.7,3,4819,6,3370,0,6311,-3.089,2510,108.037,0,0,0.5,41.213,7.20006,0.666,3.77,12,121.5,1.3805,1.0553314,6.735473086,0,-5.573125928
-4.595622667,130.4,3.696428571,1.429,2.267857143,1378.928571,0.017857143,4241.4858,-0.873651786,3125.357143,108.75,0,0.267857143,0.267857143,61.22383571,9.253928571,1.238642857,0.802,5.839285714,31.36071429,1.141375,0.000215652,4.494169238,0,-3.242308757
-4.344425983,329,2.07518797,1.429,2.169172932,1293.233083,0.15037594,7408.6858,-1.155545113,2035.714286,76.90639098,0,0,0.093984962,85.78473835,13.54699248,1.195488722,0.802,6.488721805,41.40225564,1.150075188,0,3.257009891,0,-3.059830724
-5.64846678,148,4.47325,1.429,3.97325,2252.8,0,4527.446429,-1.09855194,3966.9,75.64675,0,0.2,0.25,36.11597875,4.211975,0.913665,0.557,8.02675,75.71025,1.30587425,0.526857653,5.589192052,0,-4.971801842
-5.021054332,213,2.602682927,1550,4.453902439,3153.073171,0.22902439,8576.2,-1.600228049,3471.121951,19.69658537,0.163658537,0.014878049,0.014878049,92.74207317,12.27858537,0.680714634,4.31,10.82512195,86.94365854,1.492277561,0.514795805,5.697511958,11,-4.81541909
-4.194109475,130.4,2,1.429,2.078290143,1181.124246,0.156580287,4225.85725,-0.925943396,1877.906522,94.46256165,0,0,0.078290143,98.55250139,14.83598215,1.216018163,0.802,6.313160573,36.20136225,1.176566977,0,3.16171865,0,-2.957480743
-5.019836836,159,2.905,1550,4.545,2799.75,0.205,4624,-1.764600595,3473.75,14.75675,0,0.045,0.045,86.5330875,11.1925,0.683675,3.63,10.02,78.72,1.49329,0.52770193,5.802613873,0,-4.790925307
-4.184838112,130.4,1.993050193,1.429,2.077220077,1174.594595,0.154440154,4808.6858,-0.936227799,1859.073359,94.27783784,0,0,0.084169884,95.22845019,14.32880309,1.218602317,-5.816666667,6.315830116,35.50501931,1.17083861,0,3.157290947,0,-2.933402004
-4.629928564,118,4.315714286,1.429,2.301428571,1385.714286,0,5679.2858,-0.90955,3228.571429,111.8142857,1.602857143,0.285714286,0.27,61.13551429,9.155571429,1.231585714,0.802,6.127142857,31.68571429,1.128952857,0.000115014,4.006682618,13,-3.275289809
-5.08458771,166.9,2.671041667,856,5.171041667,4285.083333,0,5254.75,-2.563513051,2196.5,99.18833333,0,0,0.416666667,51.0333375,10.68652083,0.689691667,3.77,10.16229167,96.593125,1.492078958,0.87378994,5.022257739,0,-4.846238999
-7.804041877,84,6.3125,2700,4.6875,2968.75,0,4711,-0.7571875,3568.75,62.8125,0,0,0,49.06875,5.356250563,0.538125,5.84,6.5625,122.71875,1.337,0,6.147779054,0,-7.73477563
-4.532507099,129,2.219619327,1.429,2.366032211,1232.064422,0.146412884,4779.4858,-1.175073206,2022.693997,73.60366032,0,0,0.073206442,66.50865915,10.57101025,1.19136164,0.802,6.073206442,40.5124451,1.134612006,0.154514114,3.32397276,0,-3.229072737
-3.735946536,130.4,2.013333333,1.429,2.146666667,1750.666667,0.193333333,5420.0715,-1.0928,2044,79.06666667,0.086666667,0.006666667,0.133333333,74.28528,11.10066667,1.312933333,0.802,8.68,21.32666667,1.2141,0,3.648956129,13,-2.501111924
-4.178076511,130.4,1.996041172,1.429,2.079176564,1190.419636,0.158353127,4808.6858,-0.915577989,1893.507522,93.46619161,0,0,0.083135392,98.53704371,14.83056215,1.213974663,-5.816666667,6.320665083,36.49643705,1.181836896,0,3.160881528,0,-2.953275318
-5.019542568,163,2.93895,1550,4.51685,2819.365,0.2,6039.4,-1.74172025,3512.735,16.3083,0,0.05,0.06105,85.94379,11.129035,0.686605,4.31,10.06105,78.91685,1.4932326,0.522991742,5.814591024,0,-4.789673507
-4.06207607,303,1.498,1.429,2.092,1188.5,0.235,2970.238167,-1.217015,1602.7,61.7737,0,0,0.033,87.180992,13.85931,1.15808,0.802,5.796,37.502,1.158908,0,3.444724232,0,-2.647976022
-4.180989476,130.4,2,1.429,2.07751938,1228.682171,0.15503876,3906.6858,-1.036627907,1957.364341,85.92945736,0,0,0.07751938,96.43217519,14.86046512,1.205426357,0.802,6.310077519,36,1.166744186,0,3.169449604,0,-2.933543228
-5.62938192,358,4.475,1.429,4,2415,0,6439.6858,-1.084375,3945,75.425,0,0.25,0.25,37.73685,4.52,0.9255,0.802,8.025,77.975,1.3121,0.484359328,5.966589538,0,-4.904628609
-4.059674788,130.4,2.08627451,1.429,2.078431373,1221.568627,0.156862745,5216.2858,-0.924372549,1856.862745,98.3,0.792156863,0.078431373,0.078431373,98.64352549,14.84627451,1.235607843,0.802,6.541176471,34.29019608,1.178290196,0,3.179829598,11,-2.82443614
-8.53548696,0,6.56,5904,4.56,7282,0,7237,-0.20185,7840,81.26,0,0,0,50.818,5.544,0.6356,8.12,6.76,83.54,1.42482,0,4.692389695,0,-8.528036761
-4.612793418,130.4,3.782857143,1.429,2.274285714,1376.571429,0.011428571,5117.4858,-0.867614286,3154.285714,110.6485714,0.285714286,0.274285714,0.274285714,61.43737143,9.216,1.2424,0.802,5.931428571,31.23428571,1.13832,0.000197825,4.40900664,10,-3.258687562
-4.144024421,130.4,2.03805175,1.429,2.095129376,1184.931507,0.133181126,4865.5715,-0.952987062,1974.505327,97.55357686,0.03805175,0.095129376,0.095129376,102.3580088,15.48325723,1.207838661,0.802,6.532724505,35.54033486,1.150871385,6.12709E-05,3.583980869,2,-2.873718017
-3.336440901,123,1.7625,1.429,2.8875,3081.25,0.35,4558.904833,-1.349875,3933.75,11.34375,0,0,0.0625,129.3002125,20.5725,1.0255,0.4,11.9875,50.375,1.67575,0,4.5629607,0,-3.1503993
-6.368853803,292,4.5,2260,3.166666667,1766.666667,0,5923,-0.108833333,2966.666667,74.71666667,0,0.166666667,0.333333333,41.928,5.133666667,0.499066667,1.67,7.646666667,231.0466667,1.184573333,0.021533135,7.123110781,0,-5.016781341
-4.030038396,112,2.018193396,1.429,2.527608478,1858.136996,0.154643864,6469.5715,-1.578716001,2172.882744,83.0812608,0,0.027290094,0.027290094,40.21727719,6.687892295,1.250814154,0.4,9.893386701,20.51305376,1.209496043,2.19713E-05,4.083086285,0,-2.757199925
-4.055182504,130.4,2.078926598,1.429,2.078926598,1226.124704,0.157853197,4860.35725,-0.919435675,1865.43015,98.02975533,0.789265983,0.078926598,0.078926598,99.29625556,14.94080505,1.235832676,0.802,6.552486188,34.41199684,1.181065509,0,3.179351521,10,-2.826598413
-4.564405353,123,3.807142857,1.429,2.264285714,1351.428571,0.021428571,4725.4858,-0.940839286,3108.571429,107.4,1.428571429,0.264285714,0.264285714,65.72065714,9.801428571,1.250857143,0.802,6.264285714,29.66428571,1.129992857,9.77621E-05,3.880330261,10,-3.211174249
-8.581565754,234,6.47375,2700,4.52625,6731.875,0,10173.33333,0.11,6735.625,82.305,0,0,0,102.682875,14.6795,0.61395,6.8,4.89375,103.42125,1.42770125,0,5.682423337,0,-8.557756756
-10.55067096,167,5.52284264,2260,4.507614213,2682.741117,0,9455,0.472690355,1413.705584,90.67563452,0,0,0.492385787,29.18781726,4.146142132,0.403654822,1.67,11.6142132,96.34010152,1.173959391,0,7.031494836,0,-8.414725263
-3.832839796,123,1.715384615,1.429,2.130769231,1413.076923,0.215384615,5823.347,-1.245923077,1906.153846,64.11538462,0,0,0.053846154,78.08244615,12.46153846,1.244153846,0.802,7.515384615,24.89846154,1.202615385,0,3.431718785,0,-2.583662975
-4.968740716,275,3.334666667,1738,2.666666667,1501.333333,0.332,4372.666667,-0.71164,3695.066667,-58.20226667,0,0,0.332,70.32666667,7.517733333,0.393346667,3.03,2.678666667,308.9061333,1.186237333,0,8.202279486,0,-3.818350072
-4.136576245,220.4,2.175685172,1.429,2.103068634,1202.272195,0.140548138,5345.347,-0.94163153,1996.369173,95.15879597,0.234246896,0.093698758,0.093698758,105.8882011,16.01686578,1.206418365,0.802,6.386507379,36.11618646,1.16242914,5.65777E-05,3.581925056,10,-2.893603003
-4.144850224,130.4,2.062256809,1.429,2.077821012,1192.607004,0.155642023,4708.6858,-0.929474708,1860.311284,96.29844358,0.342412451,0.031128405,0.077821012,97.81725214,14.73774319,1.220544747,0.802,6.373540856,35.53618677,1.174451362,0,3.172394418,11,-2.901836524
-4.155089883,130.4,2,1.429,2.077220077,1162.548263,0.154440154,4099.904833,-0.954305019,1877.606178,93.43204633,0,0.030888031,0.077220077,102.7041259,15.51660232,1.20988417,0.802,6.308880309,35.50888031,1.164810811,2.4868E-05,3.34085762,0,-2.903088737
-3.652997324,130.4,1.434782609,1.429,2.043478261,1334.782609,0.217391304,6560.904833,-1.203373313,1830.434783,70.62608696,0,0,0.043478261,99.93255652,15.16956522,1.224782609,0.802,7.782608696,26.91304348,1.197043478,0,3.354783282,0,-2.440439969
-4.26915169,160.4,2.046692607,1.429,2.140077821,1175.486381,0.155642023,4955.4858,-0.93118677,1882.101167,93.27431907,0,0,0.077821012,92.97055953,13.9766537,1.214319066,0.802,6.26459144,37.3385214,1.173315175,0.032850783,3.193450984,0,-3.026756562
-4.557452251,153,2.452380952,1.429,2.880952381,1271.428571,0.238095238,3726.5715,-1.246190476,1878.571429,37.59047619,0,0,0.071428571,78.62650476,11.75952381,1.027857143,0.802,5.738095238,41.70238095,1.238047619,0.201015505,4.004834939,0,-3.511530481
-5.668887118,159,4.2275,0.0899,3.9775,2384.5,0,3796.419817,-1.888869048,3741.5,70.786,2,0.25,0.0225,29.34605475,3.5215,0.851325,0.666793,7.8125,69.245,1.26695,0.5276657,5.293532887,8,-4.938091218
-4.161555414,150.4,1.869230769,1.429,2.115384615,1264.615385,0.176923077,4031.918429,-1.119269231,1879.230769,77.45692308,0,0,0.053846154,94.61129231,14.69923077,1.198615385,0.802,6.207692308,36.87538462,1.163938462,0,3.220567576,0,-2.908797246
-4.148589368,130.4,2.061876402,1.429,2.077345502,1188.374971,0.154691005,4708.6858,-0.934641117,1851.999381,96.57219429,0.34032021,0.030938201,0.077345502,97.2211938,14.64769124,1.221641272,0.802,6.371258411,35.3190502,1.171735633,0,3.171790349,11,-2.899135255
-3.937884128,329,2.075,1.429,2.34375,2121.25,0.25,7684.904833,-0.51309375,4156.875,24.294375,0.25,0.125,0.26875,148.6078,23.358125,1.0125,0.802,7.6875,73.74375,1.5556,0,3.334794359,2,-3.596912779
-4.551766667,112,3.65,1.429,2.264285714,1369.285714,0.035714286,3887.0858,-0.890125,3167.857143,102.1671429,0,0.264285714,0.278571429,57.58201429,8.733571429,1.237714286,0.802,5.707142857,30.11285714,1.14645,0.000212776,4.469127586,0,-3.199001775
-3.574280016,123,2.211111111,1.429,2.788888889,2845.555556,0.322222222,4785.632714,-1.230083333,4103.333333,14.16666667,0,0.011111111,0.122222222,115.9182667,18.44333333,1.05,0.4,10.56666667,48.32222222,1.637633333,8.94556E-06,4.32360198,0,-3.274613629
-3.539902489,300.4,1.219512195,1.429,2.048780488,1392.682927,0.243902439,9043.0858,-1.227052145,1871.95122,74.74634146,0,0,0,56.56452195,8.417073171,1.271707317,0.802,8,25.59756098,1.263536585,0,2.947089341,0,-2.348855669
-4.164053821,130.4,2.061728395,1.429,2.092592593,1258.487654,0.154320988,4239.5715,-1.105285494,2057.098765,80.33148148,0,0,0.077160494,89.85155123,13.96759259,1.19845679,0.802,6.339506173,34.16666667,1.164058642,0,3.166666645,0,-2.911620544
-4.556778401,112,3.614285714,1.429,2.257142857,1382.857143,0.028571429,4941.4858,-0.90925,3077.142857,105.5857143,0.142857143,0.257142857,0.257142857,61.05365714,9.298571429,1.240428571,0.802,5.871428571,30.82857143,1.143,0.000195524,4.368149799,10,-3.204789517
-5.155696945,309,3.783333333,535,2.666666667,1815,0.183333333,1858.25,-0.683416667,3242.5,-16.30666667,0,0,0.183333333,70.7275,7.811666667,0.382833333,3.03,2.666666667,308.1775,1.170166667,0,8.188267617,0,-4.002139635
-4.529711139,182,2.843846154,1.429,2.526923077,1726.230769,0.153846154,6787.0715,-1.219703846,2053.615385,82.3,0.538461538,0.076923077,0.153846154,41.32993846,6.653076923,1.240069231,0.802,6.233076923,48.64153846,1.11868,0.003890515,3.420639479,7,-3.054667233
-8.562936995,94,6.435,2700,4.565,6908.5,0,5531,-0.190625,7015.5,88.125,0,0,0,88.0135,11.9245002,0.61435,5.84,5.215,98.5175,1.42535,0,5.397422902,0,-8.523369484
-4.041092115,130.4,1.914263445,1.429,2.077942323,1220.187062,0.155884645,5384.8858,-0.9145947,1848.402182,97.64481684,0.623538581,0.077942323,0.007794232,95.59051769,14.37412315,1.221590023,-5.816666667,6.709275136,34.30241621,1.174380359,0,3.159645826,8,-2.79816614
-4.161441213,130.4,1.871621622,1.429,2.060810811,1166.891892,0.141891892,3513.904833,-0.964831081,1756.081081,95.12027027,0,0,0.060810811,113.0011973,17.16418919,1.191486486,0.802,6.601351351,39.38243243,1.151621622,0,3.238553774,0,-2.932798442
-4.165085899,136.9,1.968253968,1.429,2.071428571,1208.730159,0.158730159,3551.8858,-0.918935185,1864.68254,94.01412698,0,0,0.075396825,100.2404635,15.09761905,1.215436508,0.802,6.30952381,36.45238095,1.18484127,0,3.149889095,0,-2.943505987
-3.74873467,123,1.532142857,1.429,2.107142857,1405,0.214285714,6204.489857,-1.171464286,1800,65.33464286,0,0,0.039285714,102.7415571,16.17214286,1.207178571,-5.816666667,7.753571429,31.25357143,1.210478571,0,3.492897672,0,-2.587400607
